nev 10000
ien,vol,edep,extent,x0,y0,z0
101,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.13405212007508382,0.014550032934857746,79.95003462940961,167.15332117786053,414.105851500723
102,Detector,0.6400163252951346,141.25710567742345,89.11143374349403,118.19435791483036,307.3768357357056
102,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.2915019472970127,0.08455715963039402,215.6196792813283,126.59182036185989,272.9747898941005
103,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.067184,0.12159609857110043,99.12195783715372,151.45201860691654,306.0876635535035
104,Detector,1.3580191635759244,258.79553212703735,26.31051510651433,-29.320389866743497,434.93818627130145
104,DetectorArray_001_StringAssembly_005_DetUnit_001_ActiveDet_001,0.038766920544461625,0.19556302611630336,68.02920937637087,-183.3484156874242,425.6985669637705
105,Detector,1.3970260244683292,817.2377445090359,88.53188336948054,241.50781168127665,283.63532817177
105,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,2.299622621053956,27.194705643724365,99.47877013251681,179.71749313665762,368.9806467402483
105,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.18730908578608677,0.042417201686284864,77.9111971234756,214.49135052843548,304.1945709386958
108,Detector,0.8376658912759983,544.6369027184505,33.19932444768786,216.68102413190957,304.85573533967886
108,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.10920753589294607,0.013316264582463327,95.93922353381069,150.88491504320243,305.13254735167277
108,DetectorArray_001_StringAssembly_009_DetUnit_006_ActiveDet_001,0.14705402150683572,0.018255638867486483,-190.14039146876846,16.606333853619265,120.32493598890188
112,Detector,2.7654507742505925,339.4858740315357,98.69434429170136,155.7152091623121,316.8013885536682
112,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.270222572058057,0.057089082729136334,107.31017009638282,158.0056123668309,376.38293401346044
112,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.27694778343755766,0.04869895666606277,90.07192940301684,186.86171115968725,312.0173606753057
112,DetectorArray_001_StringAssembly_002_DetUnit_001_ActiveDet_001,0.08864478399854295,0.08802257814749725,178.076994898383,63.99700786107102,421.8724765080834
112,DetectorArray_001_StringAssembly_009_DetUnit_002_ActiveDet_001,0.3071658888894453,0.07455850004323335,-195.5317106443051,-23.800526066367578,359.1655032603163
118,Detector,1.0158002423717793,219.15190322294794,57.23555049721427,132.08694673966403,291.6504247337903
118,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,1.6108728194010142,62.48311769895825,84.44686289170832,168.97807046999444,300.22424272930925
118,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.3377476700056411,0.06727974212554877,177.4107263527254,106.60780651074619,247.15606982913826
121,Detector,2.872466566515317,355.4853292384306,102.10529226941507,124.2471201747727,309.4822238446201
121,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.5638577652565271,58.275837600861145,106.89602037085214,163.9400671776386,308.3025435702186
122,Detector,2.3947731674540615,16.864375327133384,196.5106994149163,50.41045231393214,251.9193244574678
122,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.20636792276122212,0.029922350139458726,178.04840807193483,65.51935986977388,268.15720536572013
128,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.7273286602208245,55.110797168165064,89.5981110642693,163.93923468615833,295.0992998078015
136,Detector,2.138925102505908,512.787394169142,62.582172996461125,106.45524253055335,337.21008141896897
136,DetectorArray_001_StringAssembly_011_DetUnit_001_ActiveDet_001,0.17088795641093207,0.027052257369868497,-90.0490661578621,200.00002922302747,424.55096641585254
143,Detector,3.304028289885277,392.31857655747575,151.1783289874304,-116.97768858032823,352.6150934228217
143,DetectorArray_001_StringAssembly_004_DetUnit_002_ActiveDet_001,0.08060723997552907,0.010019894121650169,178.08023230661382,-101.99589396165301,354.1383795909508
146,Detector,0.868366433219605,171.91094928986905,87.97033694744799,102.58852287067157,314.4120231948689
146,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.37908846076085556,21.435942752558493,114.64525736780077,175.1838114965348,275.631476370066
146,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.18220773749356967,59.02210421874568,170.84574398561293,115.77275235715516,273.89313870306165
146,FiberArrayInner_FiberCore_83,0.1372609261613751,0.19672118186280316,93.20531927732833,82.63336406576143,292.9987544863302
149,Detector,0.0011029942890682376,1.6967721777218626e-05,148.82680200870246,98.66707259438957,323.8329399741633
149,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.5820851277385211,49.58250167978019,180.98027564703222,83.46873764636197,334.29702715508535
154,Detector,0.2616626542254736,70.08629886190128,97.20141465724262,122.08746705730562,319.6789814386265
154,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.327669093664693,6.227780399520203,144.80509515816354,178.93256460934674,376.50375079292473
154,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,2.263804461854088,28.15925940425127,83.3117709747333,168.95952452751445,306.3156295075845
158,Detector,0.5907303278230633,161.31283915891635,144.07306935342854,42.45659595709142,217.63984262454238
158,DetectorArray_001_StringAssembly_003_DetUnit_003_ActiveDet_001,0.13659833239776112,0.02232249705958085,252.24500978391154,10.059689651323737,291.0823231527138
162,Detector,3.1252436806176442,1262.4998352352163,37.53756207858618,190.86454687138524,440.6551934739917
162,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.5831881220275894,11.8478949832658,168.68049203814567,100.04159340859067,351.7604052080483
164,Detector,0.9405145632927152,173.7761485453637,99.39383491694818,105.4043275962186,345.94392408374154
164,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.15867138078719029,14.467665798039466,165.26435165312063,111.4364740881906,365.89109747483775
166,Detector,2.9953641171802357,351.91073877998616,22.023120614062684,312.5283662441988,425.3838444243842
166,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.17849783285403142,0.10372773950114271,74.96882853760562,202.34031232691268,370.52122887051826
168,Detector,0.0797873379105396,0.04690367593401111,84.0560479089918,134.65439303107587,306.33761400301165
168,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.16098071078118498,0.025969908576623672,142.30161694878248,177.37946766499172,384.8353841785613
177,Detector,0.14983055576673734,4.466793798387456,133.2087733874007,195.7498688297403,340.6034864448665
177,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.09329080873764069,0.0075895975815170515,133.17358701540385,195.94286213017506,358.72300516985587
182,Detector,3.102610501755718,406.9395446679194,116.6421144382746,67.58258322736154,327.7977934956251
182,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.09508197424132325,0.007629444664302595,164.225236526788,78.04313518327288,308.88616162884773
184,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,1.6207313473884424,24.43796962256239,182.60119204120505,123.4366670692668,336.38504158835167
185,Detector,2.1171054263548164,834.0898707187351,100.55461861915187,105.01207054353789,343.7033580804918
185,DetectorArray_001_StringAssembly_003_DetUnit_002_ActiveDet_001,0.309333620130071,2.0751401054508065,189.42935910750063,-12.891453271436745,365.40701262758694
189,Detector,2.6145043539694512,110.6994910650379,-181.11558324880417,457.86947858078537,672.7531344061915
189,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.5107393266481904,12.35108130020729,163.79911234900516,103.32975100422084,310.85421102249387
192,Detector,1.360588062962784,360.43963897295714,96.97522881733411,127.3356783111807,304.65357158930345
192,DetectorArray_001_StringAssembly_003_DetUnit_007_ActiveDet_001,0.2816567229518332,35.16492694517162,186.53787757449612,-10.36600869186354,-7.066126224995828
201,Detector,2.8183494481931177,298.4380914762487,132.05545368007134,121.85984901260615,303.81344200226306
201,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.3793430278039232,0.10853578076222542,212.62244631374824,126.6859143426006,254.23653331276427
206,Detector,2.9721456923423957,116.30424527955626,77.64850687130522,129.56623867685994,313.5748330792129
206,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.5107393266481906,10.678722205335466,128.70368412170282,162.7419564144616,420.8331405903141
209,Detector,2.6374285017213914,213.5136998056219,93.37857603534185,131.32284072622477,301.0997599682173
209,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.3045598281566058,10.60611179792295,111.55101965009794,160.38293625841686,290.2902034172333
212,Detector,0.3247529884084547,101.76867584340074,193.30107972002702,41.27156398553464,457.84272011542555
212,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.5358010998966475,13.328291692211401,185.29158698041695,110.76087064741667,348.2450031792264
217,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.7273286602208247,0.2247096317858896,172.36372604369296,99.48151203811905,304.2814479890484
220,Detector,0.029412918116652337,46.96742058329847,129.0262374485497,120.08871030729861,328.0212809925732
220,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.20921893765815092,16.46368472766633,166.7070411902882,115.13183398736612,374.80479130553425
231,Detector,0.4153891765173443,267.83681171977213,251.3726141215451,126.6784203124806,394.76092733037433
231,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.3727978996125486,28.93494795879148,105.4382564054464,160.7719284848248,360.2712140155167
231,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,2.1986729767210234,1.382874694941338,230.92313741459452,109.82660220091911,382.94101358782837
231,DetectorArray_001_StringAssembly_003_DetUnit_001_PENPlate_001,0.0004422007310843079,5.805235121029752e-06,222.3622128679958,13.429136811587016,404.0927101980269
235,Detector,0.09334842620495112,57.468393919812414,106.8037964131191,130.30421805355076,309.5465269497652
235,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.14528342956985213,0.7014106793688467,164.59596098911635,88.46876829707598,318.2969621906289
239,Detector,2.954335332746288,677.6506905944113,38.111230910770324,81.81998585355124,490.84701538948616
239,DetectorArray_001_StringAssembly_005_DetUnit_003_ActiveDet_001,0.24335714325075308,0.4633874029561313,94.68667102220665,-191.54908809480378,192.33853949000428
246,Detector,2.4313121053237383,746.6247268299627,105.92229657850355,109.41576262231257,306.1659654598232
246,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.2327786003183255,0.04131700517755109,172.0897507126113,110.94345701114679,260.98688681801667
246,DetectorArray_001_StringAssembly_003_DetUnit_003_ActiveDet_001,0.46305053837228716,0.17311112235530368,187.8114616919457,1.016093238106758,288.2585713399334
255,Detector,0.3760718131126155,0.3825162005201772,75.6236281643136,134.74107714837217,324.1780925984288
255,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.20711630891497387,11.400981161851792,89.60359152629997,153.4419651703605,263.4180379691359
258,Detector,0.4762900679028421,71.20536673488252,222.65174752917008,35.59898869215782,363.7661516495348
258,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,1.3310630808293793,0.7153463710292486,199.9506550024475,71.98036987032793,331.86619000595596
258,DetectorArray_001_StringAssembly_003_DetUnit_002_ActiveDet_001,0.8071512052372304,0.36941267655848925,222.81749919502167,34.84106277460916,363.79304645616367
261,Detector,2.693763077572646,1008.9541314212013,37.874483904056994,145.8443800678845,360.4384033907685
261,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.2968724149895183,19.86901572081933,74.22548069521322,177.23234872832776,399.4971165033529
263,Detector,2.4752418075678198,330.12208274260496,73.70658676053115,123.3981630749447,311.74380887522443
263,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.5831881220275894,26.288536723943167,81.86138194282636,159.1262285810225,287.29209139066194
265,Detector,0.1071983646259344,11.199514490512348,78.4780391540832,112.25416311123792,302.0938708379995
265,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.13143349114886888,0.014131626471209035,99.24818797293248,152.70169532994328,307.07013692437823
274,Detector,3.3154387241791814,946.4158541186154,-54.13406722048787,70.94720014515556,282.9967555104781
274,DetectorArray_001_StringAssembly_010_DetUnit_005_ActiveDet_001,0.12627077164252803,0.01474331825834005,-225.30926261080086,72.03328831485015,198.44422893784474
278,Detector,0.033846059419841215,32.563918915835,104.61622505318654,187.4433338695026,351.6738443151952
278,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.1113938257401509,0.012274525049958991,103.80568500629596,192.70169010723077,365.2599048795201
278,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.09339197061481112,0.01079101890971303,76.08644383181628,189.0070286888558,310.9843886667
279,Detector,2.9452038646104293,435.44242445903865,114.23786581849042,131.9444974413421,344.64056828645136
279,DetectorArray_001_StringAssembly_011_DetUnit_002_ActiveDet_001,0.3751373315734227,0.10325139358215209,-99.81389822482981,176.51905663744867,355.0059757165899
283,Detector,3.055881082904291,80.07729120731683,128.51139805784857,114.74815563515597,302.70083014951894
283,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.3693303042306326,7.6806778610755675,204.4084033236299,68.92177009646106,272.9538033958172
307,Detector,0.4132200351728675,31.308065060441724,61.78711582484263,117.0248314921241,300.5335293259465
307,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.2357506618093262,0.05951588495610806,98.40266783195246,159.39781544777458,310.75253188261627
312,Detector,0.8605540883051022,125.86018918341198,325.63444550835135,376.19681629272225,586.3325313371174
312,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.23863185577480325,0.050509567558495644,98.45380245191231,152.32644133991937,384.96186975142314
312,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,2.614504353969452,42.02527262072795,102.73034480976872,161.21012294567146,297.05020536059266
317,Detector,0.11210691652067023,0.05710860872458386,93.37496110991894,169.17577674578118,333.2942125128741
317,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.12652493925413302,0.014750037781743837,96.82410094637288,152.03913314476384,312.1067317383837
318,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.2408454947562142,3.932978657504964,101.55016601951003,188.05340230346104,359.92837288426387
323,Detector,0.13494074995560726,168.4591241812471,96.46948685760903,54.738744656106604,210.8785169223721
323,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.10369110581919594,0.011052652283673498,136.23177018766637,159.57994930967416,295.59757224484025
326,Detector,0.5107393266481904,130.24681584840638,119.37105836867813,86.38107876900222,325.02306908712086
326,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.5831881220275895,7.043543570980235,113.38807780136148,182.6432967179843,305.66606816558686
326,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.3414716211138552,0.11137147978209229,168.72616679034743,104.7925980163632,326.86463551201444
327,Detector,2.614504353969452,338.1557813757635,-32.07533233677256,240.0792370055466,151.87468503176746
327,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.5831881220275894,2.5282732360270415,109.03323140218912,174.20638896160477,299.190932435
333,Detector,1.3429734303950653,994.2857692904637,50.06574678978095,21.87804116282068,340.596046603144
333,DetectorArray_001_StringAssembly_003_DetUnit_004_ActiveDet_001,1.7281237923263024,16.180773334387094,227.59777781753272,-15.841760429656322,229.3277068022757
334,Detector,2.352511747616893,226.40857843532572,91.21746802242363,134.72591838285857,305.9321918840207
334,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.26199260635255883,4.278090860051338,122.99300507397518,220.86536536995382,287.3968161845198
338,Detector,1.034688613508019,63.30860111114493,117.5433055628498,178.388831957553,326.397934627957
338,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.20081359293559747,0.04150962671733696,123.6533374905016,168.41949486379772,312.94601777646096
349,Detector,2.356709211888506,8.351256599029055,73.3150116766408,147.7716451638328,443.9186941707514
349,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.24731250737166532,12.02114431505503,100.66162441689247,155.9000171061953,404.84743637020006
349,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.5598116456033768,3.9582368242537522,108.14378923325917,166.16025533076981,312.99114250298
350,Detector,2.7712530962139863,355.0011048419507,105.66290535136123,116.88011568916471,303.34937154196297
350,DetectorArray_001_StringAssembly_011_DetUnit_006_ActiveDet_001,0.12178580058631588,0.012241187175128723,-91.71474498824765,217.94684275193896,75.08099450349103
350,DetectorArray_001_StringAssembly_011_DetUnit_006_PENPlate_001,0.028506523772107623,0.007003237536037124,-94.3504229603808,208.3856026107538,65.43064359410853
353,Detector,0.6060911997906289,248.32020326938436,364.08369688866765,585.0939848242258,22.219660171550125
353,DetectorArray_001_StringAssembly_002_DetUnit_004_ActiveDet_001,2.008413154178823,0.7537223761301713,202.81416082142096,110.49988934355673,146.93101058039178
360,Detector,1.069042745080871,605.1820023813028,86.2239591362761,64.40489600888586,329.0200536175969
360,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.51099891,4.924729850342245,197.19987841344357,108.47585064085966,311.77811294587093
373,Detector,2.736460963357322,604.4798673484696,-42.92779470911024,296.20796283427416,267.5611490635006
373,DetectorArray_001_StringAssembly_007_DetUnit_001_ActiveDet_001,0.16621274973534877,6.589432559181005,-126.43539155833233,-215.27690532389968,391.8637714682089
379,Detector,0.07667376821832392,38.672050449150674,93.97839817496659,94.70036825819109,294.90159511813914
379,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.16195808755647936,3.6441814949930627,170.69393140968737,81.68641445504608,320.88844913961947
381,Detector,0.17129186948693992,52.12715188248099,91.78766307475736,125.73843256451006,355.749278703533
381,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.06733998628786332,0.0038808838316595168,101.99354070424654,172.1141281732563,357.8158603656833
383,Detector,2.4383053508286068,134.26181201864557,30.089602502877845,21.28925895300094,254.71958093089398
383,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.1761990031408444,0.6564170694926815,175.04701946999816,97.73006175800307,257.2227607206268
386,Detector,0.4430378961819537,0.6447533184327997,306.8813227087413,-60.765994695975834,787.823514359539
386,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.5367812892608985,20.486435085771895,117.47381412963627,149.89276030556928,270.1927947071239
390,Detector,3.2846401040345623,668.8239095544566,92.92499048064276,121.16149562433844,306.25980048133135
390,DetectorArray_001_StringAssembly_005_DetUnit_003_ActiveDet_001,0.12433166098689087,0.021163851237544135,142.32582029462193,-162.06653688313415,219.56720682351516
393,Detector,2.753904522399609,262.7202019145423,89.70993818219294,125.45898570711391,304.04680293825555
393,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.51099891,12.184434596319473,114.29806983656702,155.61965032633037,260.02144831766276
393,DetectorArray_001_StringAssembly_003_DetUnit_001_ActiveDet_001,0.03455231153004829,28.280948486473896,201.43432250547858,23.24364856098173,426.2453474751962
393,DetectorArray_001_StringAssembly_003_DetUnit_002_ActiveDet_001,0.17560269833195433,0.024598884684751826,235.3996070943415,2.8180728026836133,373.259728520751
397,Detector,2.9571000958488165,611.6285080515504,86.39965954618911,131.45435404149947,325.4347768485738
397,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.09749302340562577,0.007158875757148889,89.44827061167229,166.62601938304894,359.33736693016755
397,DetectorArray_001_StringAssembly_002_DetUnit_003_ActiveDet_001,0.013645554992949935,0.0003644305094738694,166.9597192302748,72.67759807304076,276.96726931853215
397,DetectorArray_001_StringAssembly_002_DetUnit_004_ActiveDet_001,0.062264336903594945,0.003353395883468052,178.71089116472652,61.804723755147876,119.62864050410846
398,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.18521806830330836,0.03355327940220192,100.2784727037183,203.16420907322478,388.0357965646091
405,Detector,2.3061914319681462,17.225959046201574,51.98814439317156,166.47805807914517,235.81265802629605
405,DetectorArray_001_StringAssembly_001_DetUnit_003_ActiveDet_001,0.30831292200130656,12.127739025198244,121.95038755824805,153.52896220632334,184.97924604540725
406,Detector,2.61450435396945,124.33522040794827,118.15849627648886,110.19894810530175,289.1210880645946
406,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.328254789612758,18.027413465404283,91.31684229994468,155.02705975689395,299.3928477478251
407,Detector,0.43404532853786554,43.743588413228785,23.48316688905716,146.3172390866661,292.15208771527296
407,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,2.6145043539694512,21.654665595390846,105.52762733682744,160.2159462162524,289.3233908151388
407,DetectorArray_001_StringAssembly_001_DetUnit_003_ActiveDet_001,0.14914279348972387,0.06937915136315786,120.05653662548343,187.53543150057598,218.00140874703746
408,Detector,2.8531362097442554,398.3071529793817,82.64046532528049,142.6780719723391,312.872187099897
408,DetectorArray_001_StringAssembly_003_DetUnit_003_ActiveDet_001,0.5831881220275894,33.00405928255778,203.85360164670877,-5.286077749313321,293.0285860891015
411,Detector,3.4046655006835675,818.9368514277129,82.29876717506457,122.65989872257711,300.79536983103105
411,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.11047425891725174,0.040672630184576716,112.16471554143222,157.17157196626556,303.89307707071777
414,Detector,2.9956738344452143,353.7128196723726,140.0571075894114,64.55027433261904,304.5195304062931
414,DetectorArray_001_StringAssembly_002_DetUnit_001_ActiveDet_001,0.4448531873631441,43.263746788657,203.176493694455,61.67870923441575,428.3316607914804
414,DetectorArray_001_StringAssembly_002_DetUnit_002_ActiveDet_001,0.0648353099634874,0.004766225698713939,166.71789389104268,84.25050055063363,315.45642184262215
415,Detector,2.8530448968067184,243.7477595241101,143.85430299779648,129.61386008672133,417.6012431449896
415,DetectorArray_001_StringAssembly_001_DetUnit_001_ActiveDet_001,0.1379883783654987,25.341054855183135,110.72136182837966,159.62775602059642,388.1971246520362
416,Detector,0.16252899743733476,81.52529038879416,70.89069371343349,103.75383022159075,321.34522313244344
416,DetectorArray_001_StringAssembly_002_DetUnit_001_ActiveDet_001,0.07610285833746849,0.006586632593001265,162.9516614493181,94.64614677389498,422.58707037576977
418,Detector,2.9957447217430975,674.6281403641907,97.41759009703688,144.92310649483144,303.33371894200036
418,DetectorArray_001_StringAssembly_001_DetUnit_002_ActiveDet_001,0.2583497542539439,0.09919537138843483,119.94918276046609,164.37908709319308,307.4510845195057
